# trailing_flap_deflection  alpha                     Rey                       Mach                      trailing_flap_fraction    CL                        CD                        Cm                       
         2.3271056693E-01         -5.2359877560E-02          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.2377000000E+00          1.5200000000E-02         -2.1900000000E-01
         2.3271056693E-01         -3.4906585040E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -3.7450000000E-01          1.4450000000E-02          2.9600000000E-02
         2.3271056693E-01         -3.4906585040E-02          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01          2.3390000000E-01          3.1480000000E-02         -7.6800000000E-02
         2.3271056693E-01         -3.4906585040E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          6.4040000000E-01          6.2000000000E-02         -1.3420000000E-01
         2.3271056693E-01         -3.4906585040E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -3.8340000000E-01          1.4630000000E-02          2.9100000000E-02
         2.3271056693E-01         -3.4906585040E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          2.3380000000E-01          3.1890000000E-02         -7.7800000000E-02
         2.3271056693E-01         -3.4906585040E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          6.6150000000E-01          6.3300000000E-02         -1.3780000000E-01
         2.3271056693E-01         -3.4906585040E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -4.1640000000E-01          1.5430000000E-02          2.7900000000E-02
         2.3271056693E-01         -3.4906585040E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          2.2860000000E-01          3.3270000000E-02         -8.0200000000E-02
         2.3271056693E-01         -3.4906585040E-02          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01          7.5770000000E-01          6.3160000000E-02         -1.4960000000E-01
         2.3271056693E-01         -3.4906585040E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -2.1310000000E-01          7.6200000000E-03         -5.7000000000E-03
         2.3271056693E-01         -3.4906585040E-02          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.2861000000E+00          1.1820000000E-02         -2.1030000000E-01
         2.3271056693E-01         -3.4906585040E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -2.1760000000E-01          7.7300000000E-03         -6.1000000000E-03
         2.3271056693E-01         -3.4906585040E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.2918000000E+00          1.2530000000E-02         -2.0890000000E-01
         2.3271056693E-01         -3.4906585040E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -2.2960000000E-01          8.0900000000E-03         -7.9000000000E-03
         2.3271056693E-01         -3.4906585040E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          6.2460000000E-01          2.2070000000E-02         -1.5960000000E-01
         2.3271056693E-01         -3.4906585040E-02          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.2900000000E+00          1.5970000000E-02         -2.0140000000E-01
         2.3271056693E-01         -1.7453292520E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -2.6000000000E-01          1.5740000000E-02          3.1300000000E-02
         2.3271056693E-01         -1.7453292520E-02          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01          3.2250000000E-01          3.3120000000E-02         -7.4900000000E-02
         2.3271056693E-01         -1.7453292520E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          8.6590000000E-01          5.7560000000E-02         -1.4630000000E-01
         2.3271056693E-01         -1.7453292520E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -2.8550000000E-01          1.5770000000E-02          3.4500000000E-02
         2.3271056693E-01         -1.7453292520E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          3.2240000000E-01          3.3900000000E-02         -7.5900000000E-02
         2.3271056693E-01         -1.7453292520E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          8.8670000000E-01          5.7590000000E-02         -1.4810000000E-01
         2.3271056693E-01         -1.7453292520E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -3.1110000000E-01          1.6340000000E-02          3.3200000000E-02
         2.3271056693E-01         -1.7453292520E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          3.9390000000E-01          3.6510000000E-02         -8.9900000000E-02
         2.3271056693E-01         -1.7453292520E-02          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01          9.5550000000E-01          5.7290000000E-02         -1.5300000000E-01
         2.3271056693E-01         -1.7453292520E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -1.0310000000E-01          6.9300000000E-03         -3.8000000000E-03
         2.3271056693E-01         -1.7453292520E-02          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.2162000000E+00          1.8550000000E-02         -1.7580000000E-01
         2.3271056693E-01         -1.7453292520E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -1.0500000000E-01          7.0300000000E-03         -4.0000000000E-03
         2.3271056693E-01         -1.7453292520E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.2110000000E+00          2.0310000000E-02         -1.7310000000E-01
         2.3271056693E-01         -1.7453292520E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -1.1310000000E-01          7.3800000000E-03         -4.3000000000E-03
         2.3271056693E-01         -1.7453292520E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          7.1806666667E-01          2.0016666667E-02         -1.5836666667E-01
         2.3271056693E-01         -1.7453292520E-02          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.2029000000E+00          2.6220000000E-02         -1.6730000000E-01
         2.3271056693E-01          0.0000000000E+00          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.6950000000E-02         -0.0000000000E+00
         2.3271056693E-01          0.0000000000E+00          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01          5.1280000000E-01          3.4370000000E-02         -9.0900000000E-02
         2.3271056693E-01          0.0000000000E+00          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          9.7870000000E-01          4.9340000000E-02         -1.4290000000E-01
         2.3271056693E-01          0.0000000000E+00          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -0.0000000000E+00          1.7340000000E-02          0.0000000000E+00
         2.3271056693E-01          0.0000000000E+00          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          5.3690000000E-01          3.4390000000E-02         -9.4300000000E-02
         2.3271056693E-01          0.0000000000E+00          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          9.9016666667E-01          5.0176666667E-02         -1.4290000000E-01
         2.3271056693E-01          0.0000000000E+00          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00          0.0000000000E+00          1.8040000000E-02         -0.0000000000E+00
         2.3271056693E-01          0.0000000000E+00          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          5.9980000000E-01          3.3190000000E-02         -1.0180000000E-01
         2.3271056693E-01          0.0000000000E+00          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.0960000000E+00          4.6840000000E-02         -1.4190000000E-01
         2.3271056693E-01          0.0000000000E+00          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -0.0000000000E+00          6.6800000000E-03          0.0000000000E+00
         2.3271056693E-01          0.0000000000E+00          4.0000000000E+05          0.0000000000E+00          2.5000000000E-01          8.8980000000E-01          1.3320000000E-02         -1.5850000000E-01
         2.3271056693E-01          0.0000000000E+00          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.2332000000E+00          2.3700000000E-02         -1.6050000000E-01
         2.3271056693E-01          0.0000000000E+00          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -0.0000000000E+00          6.7700000000E-03          0.0000000000E+00
         2.3271056693E-01          0.0000000000E+00          4.0000000000E+05          2.0000000000E-01          2.5000000000E-01          8.9050000000E-01          1.3980000000E-02         -1.5730000000E-01
         2.3271056693E-01          0.0000000000E+00          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.2324000000E+00          2.5560000000E-02         -1.5840000000E-01
         2.3271056693E-01          0.0000000000E+00          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -0.0000000000E+00          7.1400000000E-03          0.0000000000E+00
         2.3271056693E-01          0.0000000000E+00          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          9.0500000000E-01          1.5910000000E-02         -1.5590000000E-01
         2.3271056693E-01          0.0000000000E+00          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.2384000000E+00          3.1730000000E-02         -1.5350000000E-01
         2.3271056693E-01          1.7453292520E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00          2.5990000000E-01          1.5730000000E-02         -3.1300000000E-02
         2.3271056693E-01          1.7453292520E-02          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01          6.8530000000E-01          2.8660000000E-02         -9.8000000000E-02
         2.3271056693E-01          1.7453292520E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.2043000000E+00          3.2900000000E-02         -1.3610000000E-01
         2.3271056693E-01          1.7453292520E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00          2.8540000000E-01          1.5770000000E-02         -3.4500000000E-02
         2.3271056693E-01          1.7453292520E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          6.7850000000E-01          2.8060000000E-02         -9.4800000000E-02
         2.3271056693E-01          1.7453292520E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.1971000000E+00          3.5350000000E-02         -1.3250000000E-01
         2.3271056693E-01          1.7453292520E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00          3.1110000000E-01          1.6340000000E-02         -3.3200000000E-02
         2.3271056693E-01          1.7453292520E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          7.7450000000E-01          2.3830000000E-02         -1.0050000000E-01
         2.3271056693E-01          1.7453292520E-02          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.2083000000E+00          4.1580000000E-02         -1.2580000000E-01
         2.3271056693E-01          1.7453292520E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00          1.0310000000E-01          6.9300000000E-03          3.8000000000E-03
         2.3271056693E-01          1.7453292520E-02          4.0000000000E+05          0.0000000000E+00          2.5000000000E-01          9.5610000000E-01          1.5770000000E-02         -1.4890000000E-01
         2.3271056693E-01          1.7453292520E-02          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.2802000000E+00          2.7590000000E-02         -1.5050000000E-01
         2.3271056693E-01          1.7453292520E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00          7.2500000000E-02          7.0900000000E-03          2.0333333333E-03
         2.3271056693E-01          1.7453292520E-02          4.0000000000E+05          2.0000000000E-01          2.5000000000E-01          9.6460000000E-01          1.6350000000E-02         -1.4860000000E-01
         2.3271056693E-01          1.7453292520E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.2829000000E+00          2.9550000000E-02         -1.4830000000E-01
         2.3271056693E-01          1.7453292520E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00          1.1310000000E-01          7.3800000000E-03          4.3000000000E-03
         2.3271056693E-01          1.7453292520E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          9.9510000000E-01          1.8250000000E-02         -1.4760000000E-01
         2.3271056693E-01          1.7453292520E-02          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.2973000000E+00          3.6240000000E-02         -1.4260000000E-01
         2.3271056693E-01          3.4906585040E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00          3.7440000000E-01          1.4450000000E-02         -2.9600000000E-02
         2.3271056693E-01          3.4906585040E-02          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01          8.8390000000E-01          1.8760000000E-02         -1.0390000000E-01
         2.3271056693E-01          3.4906585040E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.2481000000E+00          3.8820000000E-02         -1.2540000000E-01
         2.3271056693E-01          3.4906585040E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00          3.4560000000E-01          1.5410000000E-02         -3.0033333333E-02
         2.3271056693E-01          3.4906585040E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          8.9880000000E-01          1.9410000000E-02         -1.0340000000E-01
         2.3271056693E-01          3.4906585040E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.2590000000E+00          4.0810000000E-02         -1.2360000000E-01
         2.3271056693E-01          3.4906585040E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00          4.1630000000E-01          1.5430000000E-02         -2.7900000000E-02
         2.3271056693E-01          3.4906585040E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          9.3760000000E-01          2.2920000000E-02         -1.0120000000E-01
         2.3271056693E-01          3.4906585040E-02          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.3198000000E+00          4.7010000000E-02         -1.1980000000E-01
         2.3271056693E-01          3.4906585040E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00          2.1310000000E-01          7.6200000000E-03          5.7000000000E-03
         2.3271056693E-01          3.4906585040E-02          4.0000000000E+05          0.0000000000E+00          2.5000000000E-01          1.0456000000E+00          1.7840000000E-02         -1.4450000000E-01
         2.3271056693E-01          3.4906585040E-02          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.3363000000E+00          3.1140000000E-02         -1.4200000000E-01
         2.3271056693E-01          3.4906585040E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00          2.1750000000E-01          7.7300000000E-03          6.1000000000E-03
         2.3271056693E-01          3.4906585040E-02          4.0000000000E+05          2.0000000000E-01          2.5000000000E-01          1.0563000000E+00          1.8480000000E-02         -1.4360000000E-01
         2.3271056693E-01          3.4906585040E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.3416000000E+00          3.3280000000E-02         -1.3950000000E-01
         2.3271056693E-01          3.4906585040E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00          2.2960000000E-01          8.0900000000E-03          7.9000000000E-03
         2.3271056693E-01          3.4906585040E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          1.0971000000E+00          2.0710000000E-02         -1.4140000000E-01
         2.3271056693E-01          3.4906585040E-02          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.3590000000E+00          4.0950000000E-02         -1.3190000000E-01
         2.3271056693E-01          5.2359877560E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00          4.5520000000E-01          1.4400000000E-02         -2.1500000000E-02
         2.3271056693E-01          5.2359877560E-02          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01          9.9380000000E-01          2.2690000000E-02         -1.0440000000E-01
         2.3271056693E-01          5.2359877560E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.3464000000E+00          4.3570000000E-02         -1.2170000000E-01
         2.3271056693E-01          5.2359877560E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00          4.6600000000E-01          1.4690000000E-02         -2.1100000000E-02
         2.3271056693E-01          5.2359877560E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          9.9970000000E-01          2.3820000000E-02         -1.0190000000E-01
         2.3271056693E-01          5.2359877560E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00          5.0450000000E-01          1.5820000000E-02         -1.9700000000E-02
         2.3271056693E-01          5.2359877560E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          1.0314000000E+00          2.7340000000E-02         -9.5200000000E-02
         2.3271056693E-01          5.2359877560E-02          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.4301000000E+00          5.6690000000E-02         -1.1390000000E-01
         2.3271056693E-01          5.2359877560E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00          3.5540000000E-01          8.6000000000E-03         -3.0000000000E-04
         2.3271056693E-01          5.2359877560E-02          4.0000000000E+05          0.0000000000E+00          2.5000000000E-01          1.1366000000E+00          1.9860000000E-02         -1.4020000000E-01
         2.3271056693E-01          5.2359877560E-02          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.3936000000E+00          3.4810000000E-02         -1.3390000000E-01
         2.3271056693E-01          5.2359877560E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00          3.5850000000E-01          8.7300000000E-03          1.2000000000E-03
         2.3271056693E-01          5.2359877560E-02          4.0000000000E+05          2.0000000000E-01          2.5000000000E-01          1.1501000000E+00          2.0690000000E-02         -1.3900000000E-01
         2.3271056693E-01          5.2359877560E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.3992000000E+00          3.7310000000E-02         -1.3080000000E-01
         2.3271056693E-01          5.2359877560E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00          3.7000000000E-01          9.2100000000E-03          6.0000000000E-03
         2.3271056693E-01          5.2359877560E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          1.1932000000E+00          2.3440000000E-02         -1.3340000000E-01
         2.3271056693E-01          5.2359877560E-02          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.4155000000E+00          4.6450000000E-02         -1.2070000000E-01
         2.3271056693E-01          6.9813170080E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00          5.3710000000E-01          1.5200000000E-02         -1.4600000000E-02
         2.3271056693E-01          6.9813170080E-02          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01          1.0992000000E+00          2.8060000000E-02         -1.0470000000E-01
         2.3271056693E-01          6.9813170080E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.4801000000E+00          5.0000000000E-02         -1.2270000000E-01
         2.3271056693E-01          6.9813170080E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00          5.4890000000E-01          1.5600000000E-02         -1.3900000000E-02
         2.3271056693E-01          6.9813170080E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          1.1175000000E+00          2.9530000000E-02         -1.0330000000E-01
         2.3271056693E-01          6.9813170080E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00          5.8850000000E-01          1.7180000000E-02         -1.1200000000E-02
         2.3271056693E-01          6.9813170080E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          1.1861000000E+00          3.5340000000E-02         -9.9100000000E-02
         2.3271056693E-01          6.9813170080E-02          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.4260000000E+00          7.0900000000E-02         -1.0030000000E-01
         2.3271056693E-01          6.9813170080E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00          5.0800000000E-01          9.7100000000E-03         -9.4000000000E-03
         2.3271056693E-01          6.9813170080E-02          4.0000000000E+05          0.0000000000E+00          2.5000000000E-01          1.2245000000E+00          2.1940000000E-02         -1.3540000000E-01
         2.3271056693E-01          6.9813170080E-02          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.4460000000E+00          3.8190000000E-02         -1.2530000000E-01
         2.3271056693E-01          6.9813170080E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00          5.1550000000E-01          9.9400000000E-03         -8.1000000000E-03
         2.3271056693E-01          6.9813170080E-02          4.0000000000E+05          2.0000000000E-01          2.5000000000E-01          1.2368000000E+00          2.3110000000E-02         -1.3280000000E-01
         2.3271056693E-01          6.9813170080E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.4506000000E+00          4.2060000000E-02         -1.2180000000E-01
         2.3271056693E-01          6.9813170080E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00          5.4000000000E-01          1.0730000000E-02         -3.1000000000E-03
         2.3271056693E-01          6.9813170080E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          1.2771000000E+00          2.7090000000E-02         -1.2310000000E-01
         2.3271056693E-01          6.9813170080E-02          4.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.4704000000E+00          5.2780000000E-02         -1.0930000000E-01
         2.3271056693E-01          8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00          6.1450000000E-01          1.6760000000E-02         -7.8000000000E-03
         2.3271056693E-01          8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          2.5000000000E-01          1.2401000000E+00          3.4550000000E-02         -1.1060000000E-01
         2.3271056693E-01          8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.5732000000E+00          5.9950000000E-02         -1.1950000000E-01
         2.3271056693E-01          8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00          6.2590000000E-01          1.7410000000E-02         -6.5000000000E-03
         2.3271056693E-01          8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          1.2736000000E+00          3.7560000000E-02         -1.1080000000E-01
         2.3271056693E-01          8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.5225000000E+00          6.6610000000E-02         -1.0760000000E-01
         2.3271056693E-01          8.7266462600E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00          6.6460000000E-01          1.9960000000E-02         -1.7000000000E-03
         2.3271056693E-01          8.7266462600E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          1.2764000000E+00          4.6770000000E-02         -9.3200000000E-02
         2.3271056693E-01          8.7266462600E-02          1.0000000000E+05          4.0000000000E-01          5.0000000000E-01          1.3392000000E+00          9.0270000000E-02         -8.9400000000E-02
         2.3271056693E-01          8.7266462600E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00          6.3230000000E-01          1.0960000000E-02         -1.3400000000E-02
         2.3271056693E-01          8.7266462600E-02          4.0000000000E+05          0.0000000000E+00          2.5000000000E-01          1.3056000000E+00          2.4390000000E-02         -1.2940000000E-01
         2.3271056693E-01          8.7266462600E-02          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.4956000000E+00          4.2800000000E-02         -1.1720000000E-01
         2.3271056693E-01          8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00          6.4790000000E-01          1.1330000000E-02         -1.2900000000E-02
         2.3271056693E-01          8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          2.5000000000E-01          1.3182000000E+00          2.5760000000E-02         -1.2570000000E-01
         2.3271056693E-01          8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.4974000000E+00          4.6650000000E-02         -1.1220000000E-01
         2.3271056693E-01          8.7266462600E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00          6.9990000000E-01          1.2710000000E-02         -1.0300000000E-02
         2.3271056693E-01          8.7266462600E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          1.3522000000E+00          3.1780000000E-02         -1.1130000000E-01
         3.4906585040E-01         -8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -6.1450000000E-01          1.6760000000E-02          7.8000000000E-03
         3.4906585040E-01         -8.7266462600E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          6.7710000000E-01          8.9450000000E-02         -1.6950000000E-01
         3.4906585040E-01         -8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -6.2590000000E-01          1.7410000000E-02          6.5000000000E-03
         3.4906585040E-01         -8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          1.7140000000E-01          4.0470000000E-02         -1.2280000000E-01
         3.4906585040E-01         -8.7266462600E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          6.8310000000E-01          9.0560000000E-02         -1.7140000000E-01
         3.4906585040E-01         -8.7266462600E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -6.6460000000E-01          1.9960000000E-02          1.7000000000E-03
         3.4906585040E-01         -8.7266462600E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          1.6510000000E-01          4.1350000000E-02         -1.2850000000E-01
         3.4906585040E-01         -8.7266462600E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -6.3240000000E-01          1.0960000000E-02          1.3400000000E-02
         3.4906585040E-01         -8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -6.4800000000E-01          1.1340000000E-02          1.2900000000E-02
         3.4906585040E-01         -8.7266462600E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.4350000000E+00          2.6200000000E-02         -2.6030000000E-01
         3.4906585040E-01         -8.7266462600E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -7.0000000000E-01          1.2710000000E-02          1.0300000000E-02
         3.4906585040E-01         -8.7266462600E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          4.1120000000E-01          3.9800000000E-02         -1.8300000000E-01
         3.4906585040E-01         -6.9813170080E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -5.3720000000E-01          1.5200000000E-02          1.4600000000E-02
         3.4906585040E-01         -6.9813170080E-02          1.0000000000E+05          0.0000000000E+00          5.0000000000E-01          7.6590000000E-01          9.3670000000E-02         -1.6970000000E-01
         3.4906585040E-01         -6.9813170080E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -5.4900000000E-01          1.5610000000E-02          1.3900000000E-02
         3.4906585040E-01         -6.9813170080E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          2.4460000000E-01          4.2160000000E-02         -1.1390000000E-01
         3.4906585040E-01         -6.9813170080E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          7.7650000000E-01          9.5160000000E-02         -1.7210000000E-01
         3.4906585040E-01         -6.9813170080E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -5.8860000000E-01          1.7180000000E-02          1.1200000000E-02
         3.4906585040E-01         -6.9813170080E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          2.4080000000E-01          4.3170000000E-02         -1.1810000000E-01
         3.4906585040E-01         -6.9813170080E-02          4.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -5.0800000000E-01          9.7100000000E-03          9.4000000000E-03
         3.4906585040E-01         -6.9813170080E-02          4.0000000000E+05          0.0000000000E+00          5.0000000000E-01          1.5226000000E+00          2.2910000000E-02         -2.5410000000E-01
         3.4906585040E-01         -6.9813170080E-02          4.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -5.1550000000E-01          9.9400000000E-03          8.1000000000E-03
         3.4906585040E-01         -6.9813170080E-02          4.0000000000E+05          2.0000000000E-01          5.0000000000E-01          1.4850000000E+00          2.7900000000E-02         -2.4730000000E-01
         3.4906585040E-01         -6.9813170080E-02          4.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -5.4000000000E-01          1.0730000000E-02          3.1000000000E-03
         3.4906585040E-01         -6.9813170080E-02          4.0000000000E+05          4.0000000000E-01          2.5000000000E-01          5.3640000000E-01          4.1250000000E-02         -1.8350000000E-01
         3.4906585040E-01         -5.2359877560E-02          1.0000000000E+05          0.0000000000E+00          0.0000000000E+00         -4.5520000000E-01          1.4400000000E-02          2.1500000000E-02
         3.4906585040E-01         -5.2359877560E-02          1.0000000000E+05          2.0000000000E-01          0.0000000000E+00         -4.6610000000E-01          1.4700000000E-02          2.1100000000E-02
         3.4906585040E-01         -5.2359877560E-02          1.0000000000E+05          2.0000000000E-01          2.5000000000E-01          3.2300000000E-01          4.4160000000E-02         -1.0750000000E-01
         3.4906585040E-01         -5.2359877560E-02          1.0000000000E+05          2.0000000000E-01          5.0000000000E-01          8.7000000000E-01          9.9680000000E-02         -1.7260000000E-01
         3.4906585040E-01         -5.2359877560E-02          1.0000000000E+05          4.0000000000E-01          0.0000000000E+00         -5.0460000000E-01          1.5820000000E-02          1.9700000000E-02
         3.4906585040E-01         -5.2359877560E-02          1.0000000000E+05          4.0000000000E-01          2.5000000000E-01          3.1940000000E-01          4.5530000000E-02         -1.1040000000E-01
